"provname","year","biwk","temp_K","temp_C"
"Mondul Kiri",2016,8,304.919869057143,31.7698690571429
"Mondul Kiri",2016,9,304.103338385714,30.9533383857143
"Mondul Kiri",2016,10,303.8470232,30.6970232
"Mondul Kiri",2016,11,301.387904964286,28.2379049642857
"Mondul Kiri",2016,12,301.594553871429,28.4445538714286
"Mondul Kiri",2016,13,299.745551678571,26.5955516785714
"Mondul Kiri",2016,14,300.359118414286,27.2091184142857
"Mondul Kiri",2016,15,300.490605278571,27.3406052785714
"Mondul Kiri",2016,16,300.136312871429,26.9863128714286
"Mondul Kiri",2016,17,300.443969642857,27.2939696428572
"Mondul Kiri",2016,18,300.833676792857,27.6836767928572
"Mondul Kiri",2016,19,299.7329084,26.5829084
"Mondul Kiri",2016,20,300.108667607143,26.9586676071429
"Mondul Kiri",2016,21,299.815734971429,26.6657349714286
"Mondul Kiri",2016,22,300.179593092857,27.0295930928572
"Mondul Kiri",2016,23,300.767812428571,27.6178124285714
"Mondul Kiri",2016,24,300.706160364286,27.5561603642857
"Mondul Kiri",2016,25,299.366539671429,26.2165396714286
"Mondul Kiri",2016,26,299.517231026667,26.3672310266667
"Otdar Meanchey",2016,1,299.800798678571,26.6507986785714
"Otdar Meanchey",2016,2,298.551501471429,25.4015014714286
"Otdar Meanchey",2016,3,297.278081421429,24.1280814214286
"Otdar Meanchey",2016,4,300.172584764286,27.0225847642857
"Otdar Meanchey",2016,5,300.653239857143,27.5032398571429
"Otdar Meanchey",2016,6,304.244702428571,31.0947024285715
"Otdar Meanchey",2016,7,302.943809014286,29.7938090142857
"Otdar Meanchey",2016,8,305.766049064286,32.6160490642857
"Otdar Meanchey",2016,9,305.037994307143,31.8879943071429
"Otdar Meanchey",2016,10,304.216621635714,31.0666216357143
"Otdar Meanchey",2016,11,302.671585478571,29.5215854785715
"Otdar Meanchey",2016,12,304.110123735714,30.9601237357143
"Otdar Meanchey",2016,13,300.983041114286,27.8330411142857
"Otdar Meanchey",2016,14,300.167973142857,27.0179731428572
"Otdar Meanchey",2016,15,301.284340357143,28.1343403571429
"Otdar Meanchey",2016,16,300.796201157143,27.6462011571429
"Otdar Meanchey",2016,17,301.408597757143,28.2585977571429
"Otdar Meanchey",2016,18,301.239121892857,28.0891218928572
"Otdar Meanchey",2016,19,300.280342228571,27.1303422285715
"Otdar Meanchey",2016,20,300.672515842857,27.5225158428572
"Otdar Meanchey",2016,21,300.732882092857,27.5828820928572
"Otdar Meanchey",2016,22,300.355081307143,27.2050813071429
"Otdar Meanchey",2016,23,300.335570607143,27.1855706071429
"Otdar Meanchey",2016,24,299.575966014286,26.4259660142857
"Otdar Meanchey",2016,25,298.464413942857,25.3144139428572
"Otdar Meanchey",2016,26,298.170386286667,25.0203862866667
"Pailin",2016,1,299.3121032,26.1621032
"Pailin",2016,2,298.314627592857,25.1646275928572
"Pailin",2016,3,297.953058992857,24.8030589928572
"Pailin",2016,4,300.891588307143,27.7415883071429
"Pailin",2016,5,301.0100112,27.8600112
"Pailin",2016,6,302.572269957143,29.4222699571429
"Pailin",2016,7,301.631485035714,28.4814850357143
"Pailin",2016,8,303.205318628571,30.0553186285715
"Pailin",2016,9,303.108850371429,29.9588503714286
"Pailin",2016,10,302.525800457143,29.3758004571429
"Pailin",2016,11,301.493677792857,28.3436777928572
"Pailin",2016,12,301.626982042857,28.4769820428572
"Pailin",2016,13,299.675369585714,26.5253695857143
"Pailin",2016,14,299.426503971429,26.2765039714286
"Pailin",2016,15,300.414000407143,27.2640004071429
"Pailin",2016,16,299.945861578571,26.7958615785715
"Pailin",2016,17,300.706562292857,27.5565622928572
"Pailin",2016,18,300.314872557143,27.1648725571429
"Pailin",2016,19,299.280095907143,26.1300959071429
"Pailin",2016,20,299.545630357143,26.3956303571429
"Pailin",2016,21,299.648235542857,26.4982355428572
"Pailin",2016,22,299.164769235714,26.0147692357143
"Pailin",2016,23,299.78195515,26.63195515
"Pailin",2016,24,299.173411521429,26.0234115214286
"Pailin",2016,25,298.068705292857,24.9187052928572
"Pailin",2016,26,297.978003853333,24.8280038533334
"Phnom Penh",2016,1,302.229953192857,29.0799531928571
"Phnom Penh",2016,2,302.2826116,29.1326116
"Phnom Penh",2016,3,301.226535742857,28.0765357428572
"Phnom Penh",2016,4,302.53474525,29.38474525
"Phnom Penh",2016,5,303.186306842857,30.0363068428572
"Phnom Penh",2016,6,304.549454192857,31.3994541928571
"Phnom Penh",2016,7,304.185986164286,31.0359861642858
"Phnom Penh",2016,8,305.878797235714,32.7287972357143
"Phnom Penh",2016,9,305.585356757143,32.4353567571429
"Phnom Penh",2016,10,304.886580478571,31.7365804785715
"Phnom Penh",2016,11,302.590734271429,29.4407342714286
"Phnom Penh",2016,12,303.194509121429,30.0445091214286
"Phnom Penh",2016,13,300.980023485714,27.8300234857143
"Phnom Penh",2016,14,301.373090542857,28.2230905428572
"Phnom Penh",2016,15,301.936553892857,28.7865538928572
"Phnom Penh",2016,16,301.574776942857,28.4247769428572
"Phnom Penh",2016,17,303.103137392857,29.9531373928572
"Phnom Penh",2016,18,302.701449092857,29.5514490928572
"Phnom Penh",2016,19,300.883970907143,27.7339709071429
"Phnom Penh",2016,20,301.17249765,28.02249765
"Phnom Penh",2016,21,300.524353757143,27.3743537571429
"Phnom Penh",2016,22,300.636191178571,27.4861911785715
"Phnom Penh",2016,23,301.235635092857,28.0856350928572
"Phnom Penh",2016,24,301.248298221429,28.0982982214286
"Phnom Penh",2016,25,299.865756985714,26.7157569857143
"Phnom Penh",2016,26,300.028122186667,26.8781221866667
"Preah Sihanouk",2016,1,300.176978021429,27.0269780214286
"Preah Sihanouk",2016,2,300.618359528571,27.4683595285715
"Preah Sihanouk",2016,3,299.670741471429,26.5207414714286
"Preah Sihanouk",2016,4,300.6413458,27.4913458
"Preah Sihanouk",2016,5,300.955536785714,27.8055367857143
"Preah Sihanouk",2016,6,301.392167764286,28.2421677642857
"Preah Sihanouk",2016,7,301.376528628571,28.2265286285714
"Preah Sihanouk",2016,8,302.060796757143,28.9107967571429
"Preah Sihanouk",2016,9,302.162839764286,29.0128397642857
"Preah Sihanouk",2016,10,301.838044885714,28.6880448857143
"Preah Sihanouk",2016,11,300.692518557143,27.5425185571429
"Preah Sihanouk",2016,12,300.808742185714,27.6587421857143
"Preah Sihanouk",2016,13,299.459986914286,26.3099869142857
"Preah Sihanouk",2016,14,299.672854235714,26.5228542357143
"Preah Sihanouk",2016,15,300.132190085714,26.9821900857143
"Preah Sihanouk",2016,16,299.651305335714,26.5013053357143
"Preah Sihanouk",2016,17,300.330128778571,27.1801287785714
"Preah Sihanouk",2016,18,300.163490985714,27.0134909857143
"Preah Sihanouk",2016,19,299.224986771429,26.0749867714286
"Preah Sihanouk",2016,20,299.439570264286,26.2895702642858
"Preah Sihanouk",2016,21,299.319930535714,26.1699305357143
"Preah Sihanouk",2016,22,299.35075915,26.20075915
"Preah Sihanouk",2016,23,300.3111387,27.1611387
"Preah Sihanouk",2016,24,300.411963414286,27.2619634142857
"Preah Sihanouk",2016,25,299.946477164286,26.7964771642858
"Preah Sihanouk",2016,26,299.854530273333,26.7045302733334
"Preah Vihear",2016,1,299.953118135714,26.8031181357143
"Preah Vihear",2016,2,299.123882407143,25.9738824071429
"Preah Vihear",2016,3,297.865037771429,24.7150377714286
"Preah Vihear",2016,4,300.448121085714,27.2981210857143
"Preah Vihear",2016,5,300.823207492857,27.6732074928572
"Preah Vihear",2016,6,303.697423807143,30.5474238071429
"Preah Vihear",2016,7,302.935568878571,29.7855688785714
"Preah Vihear",2016,8,305.241274707143,32.0912747071429
"Preah Vihear",2016,9,304.5094717,31.3594717
"Preah Vihear",2016,10,303.744002421429,30.5940024214286
"Preah Vihear",2016,11,301.776506578571,28.6265065785715
"Preah Vihear",2016,12,302.5858952,29.4358952
"Preah Vihear",2016,13,300.058579921429,26.9085799214286
"Preah Vihear",2016,14,300.242742914286,27.0927429142857
"Preah Vihear",2016,15,301.102461657143,27.9524616571429
"Preah Vihear",2016,16,300.731360721429,27.5813607214286
"Preah Vihear",2016,17,301.357754121429,28.2077541214286
"Preah Vihear",2016,18,301.278908478571,28.1289084785715
"Preah Vihear",2016,19,300.034317985714,26.8843179857143
"Preah Vihear",2016,20,300.375766471429,27.2257664714286
"Preah Vihear",2016,21,300.242613621429,27.0926136214286
"Preah Vihear",2016,22,300.153581435714,27.0035814357143
"Preah Vihear",2016,23,300.463158885714,27.3131588857143
"Preah Vihear",2016,24,299.615857492857,26.4658574928571
"Preah Vihear",2016,25,298.411462092857,25.2614620928572
"Preah Vihear",2016,26,298.498191273333,25.3481912733333
"Prey Veng",2016,1,301.927610671429,28.7776106714286
"Prey Veng",2016,2,302.14447725,28.99447725
"Prey Veng",2016,3,301.311734671429,28.1617346714286
"Prey Veng",2016,4,302.307431935714,29.1574319357143
"Prey Veng",2016,5,302.953835021429,29.8038350214286
"Prey Veng",2016,6,303.92231465,30.77231465
"Prey Veng",2016,7,304.167730521429,31.0177305214286
"Prey Veng",2016,8,305.7589235,32.6089235
"Prey Veng",2016,9,305.990716864286,32.8407168642858
"Prey Veng",2016,10,305.195714507143,32.0457145071429
"Prey Veng",2016,11,302.59929545,29.44929545
"Prey Veng",2016,12,303.208574907143,30.0585749071429
"Prey Veng",2016,13,300.9384595,27.7884595
"Prey Veng",2016,14,301.577787614286,28.4277876142858
"Prey Veng",2016,15,301.915967685714,28.7659676857143
"Prey Veng",2016,16,301.679708614286,28.5297086142857
"Prey Veng",2016,17,302.827514735714,29.6775147357143
"Prey Veng",2016,18,302.411678942857,29.2616789428571
"Prey Veng",2016,19,300.970059228571,27.8200592285714
"Prey Veng",2016,20,301.391809257143,28.2418092571429
"Prey Veng",2016,21,300.723113992857,27.5731139928571
"Prey Veng",2016,22,300.812935792857,27.6629357928572
"Prey Veng",2016,23,301.44144065,28.29144065
"Prey Veng",2016,24,301.590292157143,28.4402921571429
"Prey Veng",2016,25,300.172406457143,27.0224064571429
"Prey Veng",2016,26,300.404416253333,27.2544162533334
"Pursat",2016,1,299.664286971429,26.5142869714286
"Pursat",2016,2,299.151597635714,26.0015976357143
"Pursat",2016,3,298.118279285714,24.9682792857143
"Pursat",2016,4,300.687473485714,27.5374734857143
"Pursat",2016,5,300.759930221429,27.6099302214286
"Pursat",2016,6,303.242718585714,30.0927185857143
"Pursat",2016,7,302.244236592857,29.0942365928572
"Pursat",2016,8,304.140131778571,30.9901317785714
"Pursat",2016,9,303.451919621429,30.3019196214286
"Pursat",2016,10,302.812243771429,29.6622437714286
"Pursat",2016,11,302.036781957143,28.8867819571429
"Pursat",2016,12,302.405372821429,29.2553728214286
"Pursat",2016,13,299.987214914286,26.8372149142858
"Pursat",2016,14,299.768827607143,26.6188276071429
"Pursat",2016,15,300.581192764286,27.4311927642858
"Pursat",2016,16,300.465331835714,27.3153318357143
"Pursat",2016,17,302.012535728571,28.8625357285715
"Pursat",2016,18,301.450761835714,28.3007618357143
"Pursat",2016,19,299.796085842857,26.6460858428572
"Pursat",2016,20,299.791941871429,26.6419418714286
"Pursat",2016,21,299.296042335714,26.1460423357143
"Pursat",2016,22,299.258847271429,26.1088472714286
"Pursat",2016,23,299.763318771429,26.6133187714286
"Pursat",2016,24,299.287085121429,26.1370851214286
"Pursat",2016,25,298.040153557143,24.8901535571429
"Pursat",2016,26,297.796545813333,24.6465458133334
"Ratanak Kiri",2016,1,301.309261942857,28.1592619428571
"Ratanak Kiri",2016,2,299.931702678571,26.7817026785714
"Ratanak Kiri",2016,3,298.911444792857,25.7614447928572
"Ratanak Kiri",2016,4,300.697627221429,27.5476272214286
"Ratanak Kiri",2016,5,301.681261892857,28.5312618928572
"Ratanak Kiri",2016,6,304.096390578571,30.9463905785715
"Ratanak Kiri",2016,7,303.088980542857,29.9389805428572
"Ratanak Kiri",2016,8,304.88041595,31.73041595
"Ratanak Kiri",2016,9,303.643426714286,30.4934267142858
"Ratanak Kiri",2016,10,303.078614621429,29.9286146214286
"Ratanak Kiri",2016,11,300.777239564286,27.6272395642857
"Ratanak Kiri",2016,12,300.922496857143,27.7724968571429
"Ratanak Kiri",2016,13,299.398551735714,26.2485517357143
"Ratanak Kiri",2016,14,299.779806107143,26.6298061071429
"Ratanak Kiri",2016,15,300.265756328571,27.1157563285715
"Ratanak Kiri",2016,16,299.765395264286,26.6153952642857
"Ratanak Kiri",2016,17,299.796184914286,26.6461849142858
"Ratanak Kiri",2016,18,300.123297785714,26.9732977857143
"Ratanak Kiri",2016,19,299.330913014286,26.1809130142857
"Ratanak Kiri",2016,20,299.811363435714,26.6613634357143
"Ratanak Kiri",2016,21,299.507263692857,26.3572636928571
"Ratanak Kiri",2016,22,299.884335964286,26.7343359642857
"Ratanak Kiri",2016,23,300.258201221429,27.1082012214286
"Ratanak Kiri",2016,24,299.848504714286,26.6985047142857
"Ratanak Kiri",2016,25,298.645592628571,25.4955926285714
"Ratanak Kiri",2016,26,298.488414906667,25.3384149066667
"Siem Reap",2016,1,300.7855657,27.6355657
"Siem Reap",2016,2,299.611424757143,26.4614247571429
"Siem Reap",2016,3,298.563790321429,25.4137903214286
"Siem Reap",2016,4,301.463129185714,28.3131291857143
"Siem Reap",2016,5,301.806065285714,28.6560652857143
"Siem Reap",2016,6,304.783283585714,31.6332835857143
"Siem Reap",2016,7,303.885760657143,30.7357606571429
"Siem Reap",2016,8,306.218038728571,33.0680387285714
"Siem Reap",2016,9,305.662867528571,32.5128675285715
"Siem Reap",2016,10,304.95789485,31.80789485
"Siem Reap",2016,11,303.129438207143,29.9794382071429
"Siem Reap",2016,12,304.367190878571,31.2171908785714
"Siem Reap",2016,13,301.310556385714,28.1605563857143
"Siem Reap",2016,14,300.8422432,27.6922432
"Siem Reap",2016,15,301.814375171429,28.6643751714286
"Siem Reap",2016,16,301.447156085714,28.2971560857143
"Siem Reap",2016,17,302.319544414286,29.1695444142857
"Siem Reap",2016,18,302.030662328571,28.8806623285715
"Siem Reap",2016,19,300.781041221429,27.6310412214286
"Siem Reap",2016,20,301.093804121429,27.9438041214286
"Siem Reap",2016,21,300.952111157143,27.8021111571429
"Siem Reap",2016,22,300.693470978571,27.5434709785715
"Siem Reap",2016,23,300.973374328571,27.8233743285714
"Siem Reap",2016,24,300.188493821429,27.0384938214286
"Siem Reap",2016,25,299.071277407143,25.9212774071429
"Siem Reap",2016,26,298.927924166667,25.7779241666667
"Stung Treng",2016,1,301.307422978571,28.1574229785714
"Stung Treng",2016,2,300.691949207143,27.5419492071429
"Stung Treng",2016,3,299.550892192857,26.4008921928572
"Stung Treng",2016,4,301.341053857143,28.1910538571429
"Stung Treng",2016,5,302.108776521429,28.9587765214286
"Stung Treng",2016,6,304.37437835,31.2243783500001
"Stung Treng",2016,7,303.695337142857,30.5453371428571
"Stung Treng",2016,8,305.942210885714,32.7922108857143
"Stung Treng",2016,9,304.651241528571,31.5012415285714
"Stung Treng",2016,10,303.770876892857,30.6208768928572
"Stung Treng",2016,11,301.510085557143,28.3600855571429
"Stung Treng",2016,12,301.829006728571,28.6790067285714
"Stung Treng",2016,13,300.022589707143,26.8725897071429
"Stung Treng",2016,14,300.44301405,27.29301405
"Stung Treng",2016,15,301.063704707143,27.9137047071429
"Stung Treng",2016,16,300.643832192857,27.4938321928572
"Stung Treng",2016,17,300.963898871429,27.8138988714286
"Stung Treng",2016,18,301.081785428571,27.9317854285715
"Stung Treng",2016,19,299.968333978571,26.8183339785714
"Stung Treng",2016,20,300.423055671429,27.2730556714286
"Stung Treng",2016,21,300.271605621429,27.1216056214286
"Stung Treng",2016,22,300.496084564286,27.3460845642857
"Stung Treng",2016,23,300.8829962,27.7329962
"Stung Treng",2016,24,300.289580385714,27.1395803857143
"Stung Treng",2016,25,299.067685107143,25.9176851071429
"Stung Treng",2016,26,299.20021852,26.05021852
"Svay Rieng",2016,1,301.694196321429,28.5441963214286
"Svay Rieng",2016,2,302.036448164286,28.8864481642858
"Svay Rieng",2016,3,301.265068228571,28.1150682285714
"Svay Rieng",2016,4,301.944077571429,28.7940775714286
"Svay Rieng",2016,5,302.453253992857,29.3032539928572
"Svay Rieng",2016,6,303.164598257143,30.0145982571429
"Svay Rieng",2016,7,303.624647092857,30.4746470928571
"Svay Rieng",2016,8,305.267491907143,32.1174919071429
"Svay Rieng",2016,9,305.805448721429,32.6554487214286
"Svay Rieng",2016,10,305.24185405,32.0918540500001
"Svay Rieng",2016,11,302.499041314286,29.3490413142857
"Svay Rieng",2016,12,302.964993607143,29.8149936071429
"Svay Rieng",2016,13,300.804069521429,27.6540695214286
"Svay Rieng",2016,14,301.484979442857,28.3349794428572
"Svay Rieng",2016,15,301.588385142857,28.4383851428572
"Svay Rieng",2016,16,301.441054071429,28.2910540714286
"Svay Rieng",2016,17,302.371314321429,29.2213143214286
"Svay Rieng",2016,18,302.03956225,28.88956225
"Svay Rieng",2016,19,300.78833255,27.63833255
"Svay Rieng",2016,20,301.1390085,27.9890085
"Svay Rieng",2016,21,300.523678321429,27.3736783214286
"Svay Rieng",2016,22,300.55555235,27.40555235
"Svay Rieng",2016,23,301.314296528571,28.1642965285715
"Svay Rieng",2016,24,301.507676385714,28.3576763857143
"Svay Rieng",2016,25,300.133969121429,26.9839691214286
"Svay Rieng",2016,26,300.479739753333,27.3297397533333
"Takeo",2016,1,301.54151995,28.39151995
"Takeo",2016,2,301.767991357143,28.6179913571429
"Takeo",2016,3,301.034476014286,27.8844760142857
"Takeo",2016,4,302.02026245,28.87026245
"Takeo",2016,5,302.76985915,29.61985915
"Takeo",2016,6,303.439147771429,30.2891477714286
"Takeo",2016,7,303.495128292857,30.3451282928572
"Takeo",2016,8,304.682007364286,31.5320073642857
"Takeo",2016,9,304.809305885714,31.6593058857143
"Takeo",2016,10,304.257054621429,31.1070546214286
"Takeo",2016,11,302.169422642857,29.0194226428572
"Takeo",2016,12,302.5553474,29.4053474
"Takeo",2016,13,300.591325607143,27.4413256071429
"Takeo",2016,14,300.996418785714,27.8464187857143
"Takeo",2016,15,301.463061114286,28.3130611142857
"Takeo",2016,16,301.156375314286,28.0063753142857
"Takeo",2016,17,302.315297328571,29.1652973285715
"Takeo",2016,18,301.933914407143,28.7839144071429
"Takeo",2016,19,300.452480814286,27.3024808142857
"Takeo",2016,20,300.783853321429,27.6338533214286
"Takeo",2016,21,300.160082064286,27.0100820642857
"Takeo",2016,22,300.068996671429,26.9189966714286
"Takeo",2016,23,300.832489585714,27.6824895857143
"Takeo",2016,24,300.908064357143,27.7580643571429
"Takeo",2016,25,299.745786742857,26.5957867428572
"Takeo",2016,26,299.866353733333,26.7163537333333
"Tboung Khmum",2016,1,301.932515042857,28.7825150428571
"Tboung Khmum",2016,2,302.1706406,29.0206406
"Tboung Khmum",2016,3,301.104545342857,27.9545453428572
"Tboung Khmum",2016,4,302.25951515,29.10951515
"Tboung Khmum",2016,5,302.699728328571,29.5497283285715
"Tboung Khmum",2016,6,303.808522092857,30.6585220928572
"Tboung Khmum",2016,7,304.008635628571,30.8586356285714
"Tboung Khmum",2016,8,305.532797971429,32.3827979714286
"Tboung Khmum",2016,9,305.61600685,32.46600685
"Tboung Khmum",2016,10,304.871366464286,31.7213664642857
"Tboung Khmum",2016,11,302.322997621429,29.1729976214286
"Tboung Khmum",2016,12,303.166502771429,30.0165027714286
