"provname","year","biwk","precip_m","precip_mm"
"Tboung Khmum",2009,8,0.0385622,38.5622
"Tboung Khmum",2009,9,0.1111144,111.1144
"Tboung Khmum",2009,10,0.0987631,98.7631
"Tboung Khmum",2009,11,0.13475,134.75
"Tboung Khmum",2009,12,0.060697,60.697
"Tboung Khmum",2009,13,0.0909079,90.9079
"Tboung Khmum",2009,14,0.0978817,97.8817
"Tboung Khmum",2009,15,0.1227302,122.7302
"Tboung Khmum",2009,16,0.0889969,88.9969
"Tboung Khmum",2009,17,0.1009143,100.9143
"Tboung Khmum",2009,18,0.2932205,293.2205
"Tboung Khmum",2009,19,0.1159692,115.9692
"Tboung Khmum",2009,20,0.167643,167.643
"Tboung Khmum",2009,21,0.1088139,108.8139
"Tboung Khmum",2009,22,0.064220441291,64.220441291
"Tboung Khmum",2009,23,0.0159213,15.9213
"Tboung Khmum",2009,24,6.85378421693e-05,0.0685378421693
"Tboung Khmum",2009,25,0.00119265217038053,1.19265217038053
"Tboung Khmum",2009,26,0.0001962692166831,0.1962692166831
"Banteay Meanchey",2010,1,0.00421962026268,4.21962026268
"Banteay Meanchey",2010,2,0.0634874153583657,63.4874153583657
"Banteay Meanchey",2010,3,0.0047132220502,4.7132220502
"Banteay Meanchey",2010,4,0.00527238130426,5.27238130426
"Banteay Meanchey",2010,5,0.000272690011479,0.272690011479
"Banteay Meanchey",2010,6,0.0026387553909078,2.6387553909078
"Banteay Meanchey",2010,7,0.0151668,15.1668
"Banteay Meanchey",2010,8,0.0410712,41.0712
"Banteay Meanchey",2010,9,0.0587452,58.7452
"Banteay Meanchey",2010,10,0.0389471,38.9471
"Banteay Meanchey",2010,11,0.0549677,54.9677
"Banteay Meanchey",2010,12,0.0486825,48.6825
"Banteay Meanchey",2010,13,0.086429,86.429
"Banteay Meanchey",2010,14,0.0544282,54.4282
"Banteay Meanchey",2010,15,0.1001511,100.1511
"Banteay Meanchey",2010,16,0.0934029,93.4029
"Banteay Meanchey",2010,17,0.1004941,100.4941
"Banteay Meanchey",2010,18,0.0677972,67.7972
"Banteay Meanchey",2010,19,0.0937996,93.7996
"Banteay Meanchey",2010,20,0.10234,102.34
"Banteay Meanchey",2010,21,0.2270683,227.0683
"Banteay Meanchey",2010,22,0.022978228195918,22.978228195918
"Banteay Meanchey",2010,23,0.0088735204767,8.8735204767
"Banteay Meanchey",2010,24,0.0073269344774,7.3269344774
"Banteay Meanchey",2010,25,0.01047864861006,10.47864861006
"Banteay Meanchey",2010,26,0.000205280423327,0.205280423327
"Battambang",2010,1,0.00346958561957,3.46958561957
"Battambang",2010,2,0.068860624695131,68.860624695131
"Battambang",2010,3,0.0071040408996,7.1040408996
"Battambang",2010,4,0.0097222,9.7222
"Battambang",2010,5,0.0008297457158,0.8297457158
"Battambang",2010,6,0.016180718577474,16.180718577474
"Battambang",2010,7,0.0213863,21.3863
"Battambang",2010,8,0.0506852,50.6852
"Battambang",2010,9,0.07101,71.01
"Battambang",2010,10,0.0452568,45.2568
"Battambang",2010,11,0.0497589,49.7589
"Battambang",2010,12,0.0584155,58.4155
"Battambang",2010,13,0.0886721,88.6721
"Battambang",2010,14,0.0794074,79.4074
"Battambang",2010,15,0.0790855,79.0855
"Battambang",2010,16,0.09427,94.27
"Battambang",2010,17,0.0959894,95.9894
"Battambang",2010,18,0.0780074,78.0074
"Battambang",2010,19,0.0934274,93.4274
"Battambang",2010,20,0.1318374,131.8374
"Battambang",2010,21,0.198812,198.812
"Battambang",2010,22,0.0383152,38.3152
"Battambang",2010,23,0.0175975,17.5975
"Battambang",2010,24,0.012587,12.587
"Battambang",2010,25,0.0144336688178,14.4336688178
"Battambang",2010,26,0.001736730328757,1.736730328757
"Kampong Cham",2010,1,0.00067995704832,0.67995704832
"Kampong Cham",2010,2,0.04985927432892,49.85927432892
"Kampong Cham",2010,3,0.0004430585887932,0.4430585887932
"Kampong Cham",2010,4,0.0035976044697591,3.5976044697591
"Kampong Cham",2010,5,0.0004218960733,0.4218960733
"Kampong Cham",2010,6,0.0142791814773421,14.2791814773421
"Kampong Cham",2010,7,0.0093167,9.3167
"Kampong Cham",2010,8,0.03972346996986,39.72346996986
"Kampong Cham",2010,9,0.0877366,87.7366
"Kampong Cham",2010,10,0.0294188,29.4188
"Kampong Cham",2010,11,0.0726831,72.6831
"Kampong Cham",2010,12,0.1032693,103.2693
"Kampong Cham",2010,13,0.1034246,103.4246
"Kampong Cham",2010,14,0.0539115,53.9115
"Kampong Cham",2010,15,0.0790322,79.0322
"Kampong Cham",2010,16,0.1112028,111.2028
"Kampong Cham",2010,17,0.1186039,118.6039
"Kampong Cham",2010,18,0.1020899,102.0899
"Kampong Cham",2010,19,0.1331151,133.1151
"Kampong Cham",2010,20,0.1433844,143.3844
"Kampong Cham",2010,21,0.1360179,136.0179
"Kampong Cham",2010,22,0.0458712,45.8712
"Kampong Cham",2010,23,0.0759182,75.9182
"Kampong Cham",2010,24,0.00539290681024,5.39290681024
"Kampong Cham",2010,25,0.0324119618422671,32.4119618422671
"Kampong Cham",2010,26,3.20547474551e-05,0.0320547474551
"Kampong Chhnang",2010,1,0.0017052815678381,1.7052815678381
"Kampong Chhnang",2010,2,0.0500913457752619,50.0913457752619
"Kampong Chhnang",2010,3,0.0016483972527471,1.6483972527471
"Kampong Chhnang",2010,4,0.0070835027421151,7.0835027421151
"Kampong Chhnang",2010,5,0.00122622886693,1.22622886693
"Kampong Chhnang",2010,6,0.0142404108984451,14.2404108984451
"Kampong Chhnang",2010,7,0.0168079,16.8079
"Kampong Chhnang",2010,8,0.043798405759,43.798405759
"Kampong Chhnang",2010,9,0.0751902,75.1902
"Kampong Chhnang",2010,10,0.0388211,38.8211
"Kampong Chhnang",2010,11,0.0821181,82.1181
"Kampong Chhnang",2010,12,0.0960043,96.0043
"Kampong Chhnang",2010,13,0.1153489,115.3489
"Kampong Chhnang",2010,14,0.062293,62.293
"Kampong Chhnang",2010,15,0.073969,73.969
"Kampong Chhnang",2010,16,0.0972391,97.2391
"Kampong Chhnang",2010,17,0.109914,109.914
"Kampong Chhnang",2010,18,0.116729,116.729
"Kampong Chhnang",2010,19,0.1260343,126.0343
"Kampong Chhnang",2010,20,0.1339837,133.9837
"Kampong Chhnang",2010,21,0.1459312,145.9312
"Kampong Chhnang",2010,22,0.05685216326334,56.85216326334
"Kampong Chhnang",2010,23,0.0740834766494,74.0834766494
"Kampong Chhnang",2010,24,0.0133623225157231,13.3623225157231
"Kampong Chhnang",2010,25,0.0439665612372,43.9665612372
"Kampong Chhnang",2010,26,0.000234148962557,0.234148962557
"Kampong Speu",2010,1,0.00441861441127,4.41861441127
"Kampong Speu",2010,2,0.0402484859567,40.2484859567
"Kampong Speu",2010,3,0.00249366915369,2.49366915369
"Kampong Speu",2010,4,0.01000202722937,10.00202722937
"Kampong Speu",2010,5,0.0023116562918,2.3116562918
"Kampong Speu",2010,6,0.012709342004,12.709342004
"Kampong Speu",2010,7,0.0529565,52.9565
"Kampong Speu",2010,8,0.0483789,48.3789
"Kampong Speu",2010,9,0.0876815,87.6815
"Kampong Speu",2010,10,0.0371061,37.1061
"Kampong Speu",2010,11,0.057772,57.772
"Kampong Speu",2010,12,0.0879779,87.9779
"Kampong Speu",2010,13,0.1236219,123.6219
"Kampong Speu",2010,14,0.0905081,90.5081
"Kampong Speu",2010,15,0.0732949,73.2949
"Kampong Speu",2010,16,0.0863481,86.3481
"Kampong Speu",2010,17,0.1144975,114.4975
"Kampong Speu",2010,18,0.0959422,95.9422
"Kampong Speu",2010,19,0.1097526,109.7526
"Kampong Speu",2010,20,0.1291487,129.1487
"Kampong Speu",2010,21,0.1571323,157.1323
"Kampong Speu",2010,22,0.0759404061604,75.9404061604
"Kampong Speu",2010,23,0.0522326813072,52.2326813072
"Kampong Speu",2010,24,0.0237638113435,23.7638113435
"Kampong Speu",2010,25,0.0433131,43.3131
"Kampong Speu",2010,26,0.001592192740538,1.592192740538
"Kampong Thom",2010,1,0.00036602397879,0.36602397879
"Kampong Thom",2010,2,0.0521036841538347,52.1036841538347
"Kampong Thom",2010,3,0.0031274064578341,3.1274064578341
"Kampong Thom",2010,4,0.0095969642195261,9.5969642195261
"Kampong Thom",2010,5,0.0006818586782647,0.6818586782647
"Kampong Thom",2010,6,0.0046839615455751,4.6839615455751
"Kampong Thom",2010,7,0.018891,18.891
"Kampong Thom",2010,8,0.0459950721509,45.9950721509
"Kampong Thom",2010,9,0.0718498,71.8498
"Kampong Thom",2010,10,0.0417418,41.7418
"Kampong Thom",2010,11,0.0958778,95.8778
"Kampong Thom",2010,12,0.0930516,93.0516
"Kampong Thom",2010,13,0.1033424,103.3424
"Kampong Thom",2010,14,0.065984,65.984
"Kampong Thom",2010,15,0.089253,89.253
"Kampong Thom",2010,16,0.1353579,135.3579
"Kampong Thom",2010,17,0.1208291,120.8291
"Kampong Thom",2010,18,0.1300224,130.0224
"Kampong Thom",2010,19,0.1324361,132.4361
"Kampong Thom",2010,20,0.1423015,142.3015
"Kampong Thom",2010,21,0.1629424,162.9424
"Kampong Thom",2010,22,0.0341077,34.1077
"Kampong Thom",2010,23,0.0499214,49.9214
"Kampong Thom",2010,24,0.0115893246469678,11.5893246469678
"Kampong Thom",2010,25,0.017751179889034,17.751179889034
"Kampong Thom",2010,26,7.5844345866e-05,0.075844345866
"Kampot",2010,1,0.00875824589944,8.75824589944
"Kampot",2010,2,0.047773164551387,47.773164551387
"Kampot",2010,3,0.00316120774155,3.16120774155
"Kampot",2010,4,0.0120468646605,12.0468646605
"Kampot",2010,5,0.004882128768755,4.882128768755
"Kampot",2010,6,0.0710931,71.0931
"Kampot",2010,7,0.1039701,103.9701
"Kampot",2010,8,0.0466239,46.6239
"Kampot",2010,9,0.0866416,86.6416
"Kampot",2010,10,0.0611929,61.1929
"Kampot",2010,11,0.1009458,100.9458
"Kampot",2010,12,0.1090616,109.0616
"Kampot",2010,13,0.1481426,148.1426
"Kampot",2010,14,0.1166011,116.6011
"Kampot",2010,15,0.1156395,115.6395
"Kampot",2010,16,0.1048462,104.8462
"Kampot",2010,17,0.1323257,132.3257
"Kampot",2010,18,0.098856,98.856
"Kampot",2010,19,0.0980988,98.0988
"Kampot",2010,20,0.1740329,174.0329
"Kampot",2010,21,0.1594305,159.4305
"Kampot",2010,22,0.114306286230047,114.306286230047
"Kampot",2010,23,0.0640616,64.0616
"Kampot",2010,24,0.052222577746764,52.222577746764
"Kampot",2010,25,0.0482688656367,48.2688656367
"Kampot",2010,26,0.00367654892556,3.67654892556
"Kandal",2010,1,0.00129418363792405,1.29418363792405
"Kandal",2010,2,0.03685481885048,36.85481885048
"Kandal",2010,3,0.000342762983090831,0.342762983090831
"Kandal",2010,4,0.0016315924850851,1.6315924850851
"Kandal",2010,5,0.00171231410135,1.71231410135
"Kandal",2010,6,0.017919339715301,17.919339715301
"Kandal",2010,7,0.0146785,14.6785
"Kandal",2010,8,0.034763241607824,34.763241607824
"Kandal",2010,9,0.0807966,80.7966
"Kandal",2010,10,0.030867,30.867
"Kandal",2010,11,0.0636942,63.6942
"Kandal",2010,12,0.081723,81.723
"Kandal",2010,13,0.1101692,110.1692
"Kandal",2010,14,0.068765,68.765
"Kandal",2010,15,0.0589263,58.9263
"Kandal",2010,16,0.0715908,71.5908
"Kandal",2010,17,0.1105597,110.5597
"Kandal",2010,18,0.0883378,88.3378
"Kandal",2010,19,0.1044041,104.4041
"Kandal",2010,20,0.1434808,143.4808
"Kandal",2010,21,0.1870944,187.0944
"Kandal",2010,22,0.0776744,77.6744
"Kandal",2010,23,0.0695983165151,69.5983165151
"Kandal",2010,24,0.02188466312373,21.88466312373
"Kandal",2010,25,0.036689401930447,36.689401930447
"Kandal",2010,26,0.000733390181186,0.733390181186
"Kep",2010,1,0.00903158604721,9.03158604721
"Kep",2010,2,0.0564362504538,56.4362504538
"Kep",2010,3,0.00348854857997,3.48854857997
"Kep",2010,4,0.0118795173443,11.8795173443
"Kep",2010,5,0.00723601878033,7.23601878033
"Kep",2010,6,0.1071121,107.1121
"Kep",2010,7,0.0950328,95.0328
"Kep",2010,8,0.0472653,47.2653
"Kep",2010,9,0.0667012,66.7012
"Kep",2010,10,0.0533251,53.3251
"Kep",2010,11,0.1041893,104.1893
"Kep",2010,12,0.1110446,111.0446
"Kep",2010,13,0.1467529,146.7529
"Kep",2010,14,0.1205788,120.5788
"Kep",2010,15,0.1084339,108.4339
"Kep",2010,16,0.0970495,97.0495
"Kep",2010,17,0.1261458,126.1458
"Kep",2010,18,0.0888388,88.8388
"Kep",2010,19,0.0884857,88.4857
"Kep",2010,20,0.1449278,144.9278
"Kep",2010,21,0.153842,153.842
"Kep",2010,22,0.1177427460433,117.7427460433
"Kep",2010,23,0.04729173996134,47.29173996134
"Kep",2010,24,0.05021673682347,50.21673682347
"Kep",2010,25,0.0460739738471,46.0739738471
"Kep",2010,26,0.0039144538964851,3.9144538964851
"Koh Kong",2010,1,0.0161723,16.1723
"Koh Kong",2010,2,0.0433230917899,43.3230917899
"Koh Kong",2010,3,0.018032,18.032
"Koh Kong",2010,4,0.0233576,23.3576
"Koh Kong",2010,5,0.003386389935,3.386389935
"Koh Kong",2010,6,0.0316132,31.6132
"Koh Kong",2010,7,0.1081361,108.1361
"Koh Kong",2010,8,0.0682194,68.2194
"Koh Kong",2010,9,0.1149063,114.9063
"Koh Kong",2010,10,0.0809866,80.9866
"Koh Kong",2010,11,0.1408236,140.8236
"Koh Kong",2010,12,0.1411335,141.1335
"Koh Kong",2010,13,0.2209428,220.9428
"Koh Kong",2010,14,0.1247022,124.7022
"Koh Kong",2010,15,0.192272,192.272
"Koh Kong",2010,16,0.1859718,185.9718
"Koh Kong",2010,17,0.1560012,156.0012
"Koh Kong",2010,18,0.1463689,146.3689
"Koh Kong",2010,19,0.1366415,136.6415
"Koh Kong",2010,20,0.1569097,156.9097
"Koh Kong",2010,21,0.2383837,238.3837
"Koh Kong",2010,22,0.07896571487,78.96571487
"Koh Kong",2010,23,0.0529415,52.9415
"Koh Kong",2010,24,0.0388233782655,38.8233782655
"Koh Kong",2010,25,0.0366372,36.6372
"Koh Kong",2010,26,0.013375960878823,13.375960878823
"Kratie",2010,1,0.000244807899563,0.244807899563
"Kratie",2010,2,0.036676887861792,36.676887861792
"Kratie",2010,3,0.0011304383444601,1.1304383444601
"Kratie",2010,4,0.0047275992139531,4.7275992139531
"Kratie",2010,5,0.00045434442479,0.45434442479
"Kratie",2010,6,0.0031636318687611,3.1636318687611
"Kratie",2010,7,0.012062337979501,12.062337979501
"Kratie",2010,8,0.0319189,31.9189
"Kratie",2010,9,0.0922847,92.2847
"Kratie",2010,10,0.0355422,35.5422
"Kratie",2010,11,0.1065037,106.5037
"Kratie",2010,12,0.087385,87.385
"Kratie",2010,13,0.12551,125.51
"Kratie",2010,14,0.0656485,65.6485
"Kratie",2010,15,0.120176,120.176
"Kratie",2010,16,0.1638737,163.8737
"Kratie",2010,17,0.121194,121.194
"Kratie",2010,18,0.1530273,153.0273
"Kratie",2010,19,0.1242407,124.2407
"Kratie",2010,20,0.1438787,143.8787
"Kratie",2010,21,0.1796941,179.6941
"Kratie",2010,22,0.0333267,33.3267
"Kratie",2010,23,0.0601903,60.1903
"Kratie",2010,24,0.00839118278484,8.39118278484
"Kratie",2010,25,0.0091200548417,9.1200548417
"Kratie",2010,26,1.596033527967e-05,0.01596033527967
"Mondul Kiri",2010,1,0.000353555999731,0.353555999731
"Mondul Kiri",2010,2,0.0271661195174533,27.1661195174533
"Mondul Kiri",2010,3,0.0008885528168702,0.8885528168702
"Mondul Kiri",2010,4,0.0054192132089171,5.4192132089171
"Mondul Kiri",2010,5,0.001355117924008,1.355117924008
"Mondul Kiri",2010,6,0.0038252426242911,3.8252426242911
"Mondul Kiri",2010,7,0.0076730032407,7.6730032407
"Mondul Kiri",2010,8,0.021484,21.484
"Mondul Kiri",2010,9,0.0852399,85.2399
"Mondul Kiri",2010,10,0.0432683,43.2683
"Mondul Kiri",2010,11,0.0827413,82.7413
"Mondul Kiri",2010,12,0.0825654,82.5654
"Mondul Kiri",2010,13,0.097208,97.208
"Mondul Kiri",2010,14,0.0617102,61.7102
"Mondul Kiri",2010,15,0.1215721,121.5721
"Mondul Kiri",2010,16,0.1502548,150.2548
"Mondul Kiri",2010,17,0.1059359,105.9359
"Mondul Kiri",2010,18,0.1313432,131.3432
"Mondul Kiri",2010,19,0.1269593,126.9593
"Mondul Kiri",2010,20,0.1279542,127.9542
"Mondul Kiri",2010,21,0.1683304,168.3304
"Mondul Kiri",2010,22,0.0405012,40.5012
"Mondul Kiri",2010,23,0.0882123,88.2123
"Mondul Kiri",2010,24,0.01325143262023,13.25143262023
"Mondul Kiri",2010,25,0.0078907859895,7.8907859895
"Mondul Kiri",2010,26,4.7414929361354e-05,0.047414929361354
"Otdar Meanchey",2010,1,0.00595382655084,5.95382655084
"Otdar Meanchey",2010,2,0.041544214443566,41.544214443566
"Otdar Meanchey",2010,3,0.0057897727164451,5.7897727164451
"Otdar Meanchey",2010,4,0.005324493604138,5.324493604138
"Otdar Meanchey",2010,5,0.000671324835004,0.671324835004
"Otdar Meanchey",2010,6,0.0033384417855031,3.3384417855031
"Otdar Meanchey",2010,7,0.013818,13.818
"Otdar Meanchey",2010,8,0.0381033051174,38.1033051174
"Otdar Meanchey",2010,9,0.0603296,60.3296
"Otdar Meanchey",2010,10,0.0322675,32.2675
"Otdar Meanchey",2010,11,0.0623036,62.3036
"Otdar Meanchey",2010,12,0.0685574,68.5574
"Otdar Meanchey",2010,13,0.0825245,82.5245
"Otdar Meanchey",2010,14,0.0536814,53.6814
"Otdar Meanchey",2010,15,0.1148433,114.8433
"Otdar Meanchey",2010,16,0.1338149,133.8149
"Otdar Meanchey",2010,17,0.1204059,120.4059
"Otdar Meanchey",2010,18,0.0826844,82.6844
"Otdar Meanchey",2010,19,0.0882811,88.2811
"Otdar Meanchey",2010,20,0.1223122,122.3122
"Otdar Meanchey",2010,21,0.1652049,165.2049
"Otdar Meanchey",2010,22,0.023101315899588,23.101315899588
"Otdar Meanchey",2010,23,0.0082133008723,8.2133008723
"Otdar Meanchey",2010,24,0.00133560807714,1.33560807714
"Otdar Meanchey",2010,25,0.0084554254617507,8.4554254617507
"Otdar Meanchey",2010,26,7.14387317561e-05,0.0714387317561
"Pailin",2010,1,0.00666000824374,6.66000824374
"Pailin",2010,2,0.06589247389405,65.89247389405
"Pailin",2010,3,0.0129033,12.9033
"Pailin",2010,4,0.0187499,18.7499
"Pailin",2010,5,0.00058501630901,0.58501630901
"Pailin",2010,6,0.0206789378793451,20.6789378793451
"Pailin",2010,7,0.0305442,30.5442
"Pailin",2010,8,0.0610954,61.0954
"Pailin",2010,9,0.0729224,72.9224
"Pailin",2010,10,0.0562157,56.2157
"Pailin",2010,11,0.073636,73.636
"Pailin",2010,12,0.0633027,63.3027
"Pailin",2010,13,0.0899246,89.9246
"Pailin",2010,14,0.0925804,92.5804
"Pailin",2010,15,0.1028715,102.8715
"Pailin",2010,16,0.1396542,139.6542
"Pailin",2010,17,0.0985602,98.5602
"Pailin",2010,18,0.0993955,99.3955
"Pailin",2010,19,0.1110346,111.0346
"Pailin",2010,20,0.149176,149.176
"Pailin",2010,21,0.277333,277.333
"Pailin",2010,22,0.0296859,29.6859
"Pailin",2010,23,0.010277675059,10.277675059
"Pailin",2010,24,0.00792200117244,7.92200117244
"Pailin",2010,25,0.01090370954725,10.90370954725
"Pailin",2010,26,0.003525002461857,3.525002461857
"Phnom Penh",2010,1,0.001512852547989,1.512852547989
"Phnom Penh",2010,2,0.034207352949771,34.207352949771
"Phnom Penh",2010,3,0.0003408453161511,0.3408453161511
"Phnom Penh",2010,4,0.0017194925933551,1.7194925933551
"Phnom Penh",2010,5,0.001836638503299,1.836638503299
"Phnom Penh",2010,6,0.0092706548213701,9.2706548213701
"Phnom Penh",2010,7,0.0156469,15.6469
"Phnom Penh",2010,8,0.0330898421192,33.0898421192
"Phnom Penh",2010,9,0.0856755,85.6755
"Phnom Penh",2010,10,0.0347182013379,34.7182013379
"Phnom Penh",2010,11,0.0567715,56.7715
"Phnom Penh",2010,12,0.0797904,79.7904
"Phnom Penh",2010,13,0.1050297,105.0297
"Phnom Penh",2010,14,0.0667313,66.7313
"Phnom Penh",2010,15,0.0464565,46.4565
"Phnom Penh",2010,16,0.0611752,61.1752
"Phnom Penh",2010,17,0.1018936,101.8936
"Phnom Penh",2010,18,0.0762057,76.2057
"Phnom Penh",2010,19,0.1049038,104.9038
"Phnom Penh",2010,20,0.139095,139.095
"Phnom Penh",2010,21,0.1462524,146.2524
"Phnom Penh",2010,22,0.0667721476952,66.7721476952
"Phnom Penh",2010,23,0.07077677239617,70.77677239617
"Phnom Penh",2010,24,0.015954534180701,15.954534180701
"Phnom Penh",2010,25,0.0372877001430451,37.2877001430451
"Phnom Penh",2010,26,0.00019974773503857,0.19974773503857
"Preah Sihanouk",2010,1,0.0125196,12.5196
"Preah Sihanouk",2010,2,0.04397605801924,43.97605801924
"Preah Sihanouk",2010,3,0.0065963261203,6.5963261203
"Preah Sihanouk",2010,4,0.016201,16.201
"Preah Sihanouk",2010,5,0.0052437772676,5.2437772676
"Preah Sihanouk",2010,6,0.0352378,35.2378
"Preah Sihanouk",2010,7,0.1212109,121.2109
"Preah Sihanouk",2010,8,0.0414607,41.4607
"Preah Sihanouk",2010,9,0.0813998,81.3998
"Preah Sihanouk",2010,10,0.0680534,68.0534
"Preah Sihanouk",2010,11,0.1611355,161.1355
"Preah Sihanouk",2010,12,0.1553305,155.3305
"Preah Sihanouk",2010,13,0.2468241,246.8241
"Preah Sihanouk",2010,14,0.1321552,132.1552
"Preah Sihanouk",2010,15,0.2253799,225.3799
"Preah Sihanouk",2010,16,0.1836803,183.6803
"Preah Sihanouk",2010,17,0.1485992,148.5992
"Preah Sihanouk",2010,18,0.1796569,179.6569
"Preah Sihanouk",2010,19,0.0969395,96.9395
"Preah Sihanouk",2010,20,0.1425494,142.5494
"Preah Sihanouk",2010,21,0.2505126,250.5126
"Preah Sihanouk",2010,22,0.0993569352009,99.3569352009
"Preah Sihanouk",2010,23,0.0611611,61.1611
"Preah Sihanouk",2010,24,0.04386553723666,43.86553723666
"Preah Sihanouk",2010,25,0.038125050392,38.125050392
"Preah Sihanouk",2010,26,0.00734316175972,7.34316175972
"Preah Vihear",2010,1,0.000603780703644,0.603780703644
"Preah Vihear",2010,2,0.03195176376455,31.95176376455
"Preah Vihear",2010,3,0.0046809857069451,4.6809857069451
"Preah Vihear",2010,4,0.006874617020138,6.874617020138
"Preah Vihear",2010,5,0.00082984824312,0.82984824312
"Preah Vihear",2010,6,0.0042144104703431,4.2144104703431
"Preah Vihear",2010,7,0.0231012,23.1012
"Preah Vihear",2010,8,0.03955148317705,39.55148317705
"Preah Vihear",2010,9,0.0652446,65.2446
"Preah Vihear",2010,10,0.0341839,34.1839
"Preah Vihear",2010,11,0.1114199,111.4199
"Preah Vihear",2010,12,0.0836182,83.6182
"Preah Vihear",2010,13,0.1102414,110.2414
"Preah Vihear",2010,14,0.0739928,73.9928
"Preah Vihear",2010,15,0.1445165,144.5165
"Preah Vihear",2010,16,0.1712662,171.2662
"Preah Vihear",2010,17,0.1122522,112.2522
"Preah Vihear",2010,18,0.1341677,134.1677
"Preah Vihear",2010,19,0.1249294,124.9294
"Preah Vihear",2010,20,0.1383726,138.3726
"Preah Vihear",2010,21,0.1549585,154.9585
"Preah Vihear",2010,22,0.0207387,20.7387
"Preah Vihear",2010,23,0.0388697,38.8697
"Preah Vihear",2010,24,0.010453431126379,10.453431126379
"Preah Vihear",2010,25,0.0099414726879751,9.9414726879751
"Preah Vihear",2010,26,9.73718239471e-05,0.0973718239471
"Prey Veng",2010,1,0.001100403313919,1.100403313919
"Prey Veng",2010,2,0.0407548305808,40.7548305808
"Prey Veng",2010,3,0.0004092145140751,0.4092145140751
"Prey Veng",2010,4,0.0012308443073971,1.2308443073971
"Prey Veng",2010,5,0.001001973209979,1.001973209979
"Prey Veng",2010,6,0.011926525593654,11.926525593654
"Prey Veng",2010,7,0.01036881271602,10.36881271602
"Prey Veng",2010,8,0.0423604276188,42.3604276188
"Prey Veng",2010,9,0.0849047,84.9047
"Prey Veng",2010,10,0.0305139,30.5139
"Prey Veng",2010,11,0.0739734,73.9734
"Prey Veng",2010,12,0.1015414,101.5414
"Prey Veng",2010,13,0.1180199,118.0199
"Prey Veng",2010,14,0.0724699,72.4699
"Prey Veng",2010,15,0.0782387,78.2387
"Prey Veng",2010,16,0.1028274,102.8274
"Prey Veng",2010,17,0.119564,119.564
"Prey Veng",2010,18,0.1135413,113.5413
"Prey Veng",2010,19,0.1000129,100.0129
"Prey Veng",2010,20,0.1562847,156.2847
"Prey Veng",2010,21,0.2273931,227.3931
"Prey Veng",2010,22,0.0771681479624,77.1681479624
"Prey Veng",2010,23,0.0677993,67.7993
"Prey Veng",2010,24,0.028550795425446,28.550795425446
"Prey Veng",2010,25,0.03020290630719,30.20290630719
"Prey Veng",2010,26,0.000933873738438,0.933873738438
"Pursat",2010,1,0.00606995092192,6.06995092192
